Frame	Time	R_HLE X	R_HLE Y	R_HLE Z	R_HEAD X	R_HEAD Y	R_HEAD Z	RIAS X	RIAS Y	RIAS Z	RIPS X	RIPS Y	RIPS Z	LIPS X	LIPS Y	LIPS Z	L_FM2 X	L_FM2 Y	L_FM2 Z	SJN X	SJN Y	SJN Z	L_FLE X	L_FLE Y	L_FLE Z	R_FLE X	R_FLE Y	R_FLE Z	L_FCC X	L_FCC Y	L_FCC Z	L_HEAD X	L_HEAD Y	L_HEAD Z	L_FAL X	L_FAL Y	L_FAL Z	R_HM2 X	R_HM2 Y	R_HM2 Z	SGL X	SGL Y	SGL Z	R_FCC X	R_FCC Y	R_FCC Z	R_FAL X	R_FAL Y	R_FAL Z	LIAS X	LIAS Y	LIAS Z	L_HM2 X	L_HM2 Y	L_HM2 Z	L_HLE X	L_HLE Y	L_HLE Z	SXS X	SXS Y	SXS Z	R_FM2 X	R_FM2 Y	R_FM2 Z	
1208	3.01750	-909.269	655.911	1136.386	-988.026	390.936	1522.537	-1050.482	459.094	912.654	-910.752	423.034	982.824	-897.984	254.439	964.263	-1339.523	307.933	92.977	-1105.739	304.959	1249.979	-1127.616	205.409	453.337	-941.070	480.679	417.526	-1164.359	312.612	51.921	-969.380	202.883	1517.679	-1230.496	271.985	79.432	-1072.735	571.272	948.360	-1109.883	291.174	1584.499	-572.191	390.536	524.343	-559.122	448.712	487.003	-1052.238	213.397	917.057	-802.984	47.869	867.078	-740.617	66.962	1162.657	-1132.988	305.579	1108.358	-504.526	446.682	341.555
1209	3.02000	-919.351	655.754	1134.293	-999.277	390.701	1520.516	-1059.500	460.241	911.714	-921.200	423.199	980.965	-908.207	254.957	962.206	-1344.298	309.918	87.942	-1116.691	305.029	1247.708	-1138.324	206.365	452.187	-956.232	482.140	415.370	-1168.553	312.883	49.837	-980.724	202.657	1515.716	-1235.412	273.100	76.174	-1080.783	573.281	943.518	-1121.096	290.962	1582.468	-588.722	390.890	524.816	-575.460	449.061	487.554	-1062.373	213.251	915.288	-816.959	46.322	863.518	-753.366	65.435	1158.515	-1143.766	305.666	1106.056	-519.503	446.385	342.382
1210	3.02250	-929.367	655.568	1132.315	-1010.511	390.557	1518.493	-1073.200	458.569	910.240	-931.724	423.310	979.119	-918.398	255.576	960.230	-1348.849	311.893	82.939	-1127.608	305.084	1245.361	-1148.959	207.395	450.799	-971.454	483.490	413.263	-1172.575	313.013	47.930	-992.119	202.449	1513.665	-1240.138	273.923	72.807	-1088.682	575.235	938.501	-1132.395	290.881	1580.359	-605.218	391.234	525.158	-591.834	449.617	487.929	-1072.606	213.049	913.635	-830.868	44.781	859.839	-765.824	64.087	1154.418	-1154.544	305.741	1103.688	-535.447	446.411	342.837
1211	3.02500	-939.384	655.410	1130.183	-1021.703	390.351	1516.288	-1082.482	459.408	908.089	-942.298	423.509	977.181	-927.543	256.026	958.333	-1353.280	313.949	77.766	-1138.619	305.139	1243.019	-1159.647	208.426	449.388	-986.831	484.949	410.961	-1175.958	313.140	48.938	-1003.574	202.071	1511.301	-1244.740	274.595	69.232	-1096.685	577.266	933.616	-1143.651	290.777	1578.212	-621.775	391.532	525.380	-608.272	450.007	487.963	-1082.881	212.836	911.975	-844.991	43.138	856.075	-778.488	62.541	1150.076	-1165.312	305.816	1101.233	-551.502	446.348	343.308
1212	3.02750	-949.479	655.179	1128.039	-1032.869	390.144	1514.123	-1091.713	460.129	906.080	-952.611	423.536	975.120	-937.408	256.561	956.433	-1357.502	315.792	71.331	-1149.519	305.310	1240.516	-1170.251	209.420	447.791	-1002.445	486.230	408.853	-1179.474	313.084	51.092	-1014.781	201.939	1509.095	-1249.108	275.979	66.313	-1104.614	579.256	928.569	-1154.847	290.610	1576.055	-638.337	392.123	525.364	-624.789	450.569	487.924	-1093.118	212.696	910.313	-859.048	41.466	852.364	-791.215	60.914	1145.837	-1176.052	306.049	1098.720	-567.733	446.439	343.360
1213	3.03000	-959.457	655.025	1125.801	-1043.980	390.142	1511.771	-1102.731	460.177	904.291	-963.102	423.737	973.110	-947.354	257.065	954.478	-1361.746	318.541	62.824	-1160.458	305.471	1237.964	-1180.656	210.775	445.967	-1018.039	487.615	406.640	-1183.592	314.908	53.819	-1026.068	201.731	1506.818	-1253.295	277.110	63.043	-1112.550	581.169	923.585	-1166.024	290.232	1573.681	-654.953	392.698	525.019	-641.382	450.942	487.543	-1103.237	212.570	908.427	-873.175	39.900	848.510	-804.008	59.355	1141.392	-1186.918	306.114	1096.189	-584.160	446.232	343.170
1214	3.03250	-969.464	654.773	1123.600	-1055.188	390.050	1509.455	-1113.073	460.675	901.944	-973.478	424.051	970.994	-957.436	257.406	952.496	-1365.966	320.162	53.936	-1171.372	305.566	1235.339	-1190.775	211.893	444.097	-1033.863	488.852	404.506	-1187.537	316.889	56.230	-1037.358	201.651	1504.500	-1258.069	279.105	60.522	-1120.161	583.081	918.545	-1177.197	290.170	1571.429	-671.912	393.972	525.068	-657.977	451.528	486.950	-1113.340	212.496	906.654	-887.452	38.280	844.591	-816.821	57.709	1136.872	-1197.659	306.343	1093.625	-600.663	446.122	342.926
1215	3.03500	-979.418	654.599	1121.303	-1066.390	390.038	1507.115	-1124.494	460.596	900.459	-984.023	424.337	968.888	-967.608	257.764	950.605	-1370.561	322.452	50.894	-1182.322	305.818	1232.750	-1200.374	213.249	442.012	-1049.543	490.050	402.266	-1190.401	317.857	57.726	-1048.633	201.593	1502.121	-1263.059	282.340	58.862	-1128.039	585.029	913.463	-1188.446	290.110	1569.142	-688.552	394.595	524.482	-674.555	451.951	486.120	-1123.446	212.406	904.795	-901.863	36.645	840.726	-829.915	55.865	1132.433	-1208.454	306.553	1090.985	-617.221	445.960	342.075
1216	3.03750	-989.395	654.399	1118.999	-1077.513	389.863	1504.785	-1134.754	460.926	897.920	-994.459	424.563	966.769	-977.723	258.042	948.884	-1373.926	323.115	49.812	-1193.166	306.067	1229.983	-1209.894	214.562	439.943	-1065.480	491.237	400.246	-1190.578	317.900	57.620	-1059.964	201.469	1499.713	-1267.348	284.801	58.743	-1135.862	586.968	908.358	-1199.637	290.005	1566.820	-705.262	395.433	523.749	-691.166	452.417	485.094	-1133.362	212.666	902.822	-916.307	35.094	836.825	-842.838	54.281	1127.629	-1219.236	306.769	1088.190	-634.002	445.706	341.149
1217	3.04000	-999.368	654.249	1116.581	-1088.766	389.724	1502.346	-1144.983	461.071	895.388	-1004.716	424.698	964.674	-987.706	258.246	947.207	-1373.581	324.947	50.117	-1204.062	306.341	1227.266	-1219.142	216.178	437.444	-1081.415	492.165	398.141	-1189.982	318.121	56.958	-1071.253	201.379	1497.248	-1267.927	285.946	59.478	-1143.704	588.836	903.250	-1210.863	289.972	1564.644	-721.848	395.994	522.695	-707.950	453.112	483.890	-1143.214	212.842	900.949	-930.820	33.594	832.787	-855.963	52.382	1123.089	-1229.978	307.030	1085.495	-650.810	445.582	339.873
1218	3.04250	-1009.274	654.066	1114.142	-1099.893	389.583	1499.927	-1155.314	461.170	892.909	-1016.020	425.242	962.594	-997.576	258.227	945.547	-1372.041	326.953	50.772	-1214.997	306.585	1224.416	-1228.771	217.742	435.108	-1097.404	493.072	396.187	-1189.410	318.883	56.750	-1082.560	201.306	1494.858	-1266.816	285.932	60.207	-1151.499	590.764	898.201	-1222.089	289.941	1562.554	-738.473	396.960	521.386	-724.638	453.731	482.416	-1152.861	213.304	899.013	-945.517	32.262	828.777	-869.073	50.561	1118.262	-1240.660	307.395	1082.678	-667.858	445.276	338.360
1219	3.04500	-1019.156	653.942	1111.718	-1111.100	389.419	1497.820	-1165.765	461.054	890.272	-1026.554	425.642	960.537	-1007.210	258.165	944.031	-1370.259	328.189	51.478	-1225.824	306.874	1221.609	-1239.028	219.262	433.165	-1113.447	493.879	394.350	-1189.021	319.282	57.003	-1093.880	201.268	1492.630	-1265.033	285.031	61.364	-1159.169	592.683	893.117	-1233.249	289.878	1560.660	-755.063	397.817	520.035	-741.351	454.281	480.769	-1162.389	213.830	897.222	-960.316	30.694	824.720	-882.385	48.639	1113.526	-1251.379	307.666	1079.813	-684.913	445.059	336.673
1220	3.04750	-1028.980	653.825	1109.306	-1122.318	389.378	1495.759	-1176.098	460.843	887.699	-1037.183	425.817	958.322	-1016.598	258.041	942.568	-1368.796	328.924	52.185	-1236.672	307.236	1218.673	-1249.681	220.872	433.191	-1129.540	494.549	392.519	-1189.336	319.028	57.243	-1105.253	201.208	1490.642	-1263.674	283.947	62.773	-1166.847	594.514	887.986	-1244.343	289.839	1559.005	-771.496	398.776	518.441	-758.058	455.023	478.870	-1171.536	214.683	895.277	-975.199	29.189	820.647	-895.752	46.773	1108.541	-1261.985	307.986	1077.009	-702.040	444.792	334.653
1221	3.05000	-1038.705	653.831	1106.877	-1133.483	389.374	1493.907	-1186.333	460.446	884.999	-1047.962	426.254	956.051	-1025.772	258.041	941.118	-1368.132	328.887	52.529	-1247.437	307.560	1215.856	-1263.703	220.668	434.978	-1145.848	495.155	390.819	-1190.001	318.407	57.907	-1116.757	200.977	1488.913	-1262.247	283.040	64.319	-1174.391	596.395	882.896	-1255.366	289.850	1557.730	-787.857	399.768	516.655	-774.675	455.536	476.704	-1181.039	215.121	893.760	-990.210	27.817	816.813	-909.180	44.776	1103.758	-1272.602	308.322	1074.290	-719.318	444.624	332.425
1222	3.05250	-1048.548	653.844	1104.463	-1144.635	389.281	1492.442	-1196.659	459.931	882.309	-1058.682	426.567	953.784	-1034.836	258.406	939.764	-1369.037	328.446	52.019	-1258.150	307.910	1212.990	-1277.284	221.259	437.263	-1162.213	495.659	389.385	-1191.029	317.363	58.391	-1127.876	200.910	1487.490	-1261.833	282.205	66.553	-1181.955	598.263	877.934	-1266.338	289.790	1556.543	-804.106	400.612	514.703	-791.408	456.353	474.431	-1190.287	215.668	892.275	-1005.238	26.502	812.848	-922.532	42.817	1098.770	-1283.058	308.737	1071.648	-736.782	444.513	329.850
1223	3.05500	-1058.277	653.829	1101.969	-1155.732	389.257	1491.058	-1206.917	459.323	879.687	-1069.374	427.073	951.496	-1043.854	259.034	938.585	-1370.878	327.724	50.920	-1268.825	308.287	1210.188	-1290.907	222.069	439.507	-1178.899	496.220	388.002	-1192.506	316.533	58.974	-1139.134	200.774	1486.433	-1261.767	282.123	68.237	-1189.405	600.110	872.850	-1277.234	289.912	1555.698	-820.237	401.560	512.460	-807.966	456.896	471.903	-1199.768	215.861	891.208	-1020.465	25.269	808.910	-936.176	40.706	1094.045	-1293.434	309.164	1069.281	-754.281	444.151	326.927
1224	3.05750	-1068.043	653.856	1099.523	-1166.740	389.188	1489.809	-1217.329	458.611	877.079	-1080.130	427.726	949.337	-1052.945	260.060	937.678	-1372.795	327.023	50.227	-1279.462	308.781	1207.535	-1304.575	223.015	441.522	-1195.758	496.695	386.838	-1193.943	316.392	59.769	-1150.266	200.733	1485.474	-1262.651	282.751	69.521	-1196.738	602.070	867.956	-1288.043	289.970	1554.948	-836.070	402.244	510.031	-824.534	457.579	469.001	-1209.108	216.050	890.156	-1035.821	24.089	805.078	-949.756	38.731	1088.926	-1303.769	309.466	1067.110	-771.972	443.975	323.805
1225	3.06000	-1077.788	653.906	1097.084	-1176.965	388.322	1488.405	-1227.695	457.913	874.757	-1090.622	428.332	947.328	-1062.025	260.965	936.520	-1373.903	327.366	49.897	-1290.047	309.142	1204.996	-1317.493	224.036	443.145	-1212.721	497.166	386.027	-1194.990	317.490	60.832	-1161.200	200.734	1484.681	-1264.533	283.786	69.905	-1204.041	603.944	863.212	-1298.893	290.126	1554.247	-851.994	403.195	507.430	-840.905	458.125	466.093	-1218.561	215.860	889.092	-1051.413	23.073	801.366	-964.628	35.839	1084.250	-1313.920	309.925	1065.050	-789.746	443.885	320.465
1226	3.06250	-1087.429	653.922	1094.646	-1188.480	389.286	1487.785	-1238.151	457.240	872.596	-1101.080	428.991	945.563	-1071.186	261.834	935.654	-1374.062	329.037	49.900	-1300.660	309.630	1202.643	-1330.047	225.989	445.126	-1230.042	497.652	385.628	-1195.580	319.267	61.618	-1172.221	200.715	1483.837	-1267.017	285.034	69.038	-1211.248	605.798	858.566	-1309.661	290.275	1553.470	-867.918	404.142	504.664	-857.299	458.795	462.893	-1228.163	215.478	888.160	-1067.085	22.174	797.792	-978.392	33.747	1079.208	-1324.115	310.412	1063.200	-807.688	443.641	316.935
1227	3.06500	-1097.207	653.902	1092.283	-1198.635	388.638	1486.581	-1248.469	456.450	870.667	-1111.301	429.691	943.793	-1080.385	262.839	934.667	-1374.249	330.241	50.019	-1311.139	310.203	1200.625	-1341.869	228.518	447.078	-1247.305	497.963	385.350	-1196.252	320.685	62.507	-1183.045	200.872	1482.907	-1269.482	286.386	67.438	-1218.361	607.632	854.027	-1320.481	290.442	1552.763	-883.559	404.923	501.616	-873.462	459.323	459.045	-1237.566	215.002	887.085	-1083.359	21.110	794.520	-992.365	31.599	1074.492	-1334.059	310.726	1061.550	-825.779	443.721	313.047
1228	3.06750	-1106.772	653.946	1090.093	-1209.399	388.600	1485.696	-1258.748	455.963	868.766	-1121.118	431.187	942.396	-1089.667	263.788	933.794	-1374.595	330.239	49.831	-1321.577	310.810	1198.865	-1352.335	231.351	446.900	-1264.866	498.481	385.563	-1196.877	321.096	63.044	-1193.997	201.010	1481.922	-1272.469	287.804	65.593	-1225.330	609.498	849.815	-1331.278	290.602	1551.842	-899.025	405.540	498.346	-889.682	459.941	455.415	-1246.953	214.362	885.950	-1099.421	20.484	791.375	-1006.518	29.437	1069.871	-1344.292	311.243	1060.124	-844.091	442.996	308.739
1229	3.07000	-1116.359	653.877	1088.038	-1220.107	388.714	1485.074	-1269.090	455.535	867.114	-1131.485	431.886	941.399	-1099.148	264.519	933.032	-1374.934	329.979	49.645	-1331.960	311.447	1197.479	-1360.309	232.311	443.327	-1282.346	498.726	385.803	-1197.623	320.964	63.567	-1204.886	201.093	1480.906	-1274.384	289.615	63.919	-1232.256	611.250	845.798	-1342.141	290.789	1550.999	-914.368	406.199	494.769	-905.730	460.461	451.584	-1256.378	213.545	884.775	-1115.771	20.063	788.221	-1020.716	27.416	1065.071	-1354.488	311.777	1058.901	-862.569	443.709	304.384
1230	3.07250	-1125.847	653.729	1086.111	-1230.745	388.974	1484.454	-1279.353	455.127	865.558	-1141.603	432.342	940.172	-1108.772	265.243	932.152	-1375.039	330.052	49.569	-1342.262	312.217	1196.470	-1365.959	232.047	438.921	-1300.025	499.144	386.599	-1198.104	320.947	63.923	-1215.836	201.234	1479.928	-1275.184	290.137	62.977	-1239.197	612.983	842.055	-1352.952	290.986	1549.972	-929.651	406.792	491.015	-921.838	461.019	447.578	-1265.827	212.570	883.520	-1132.246	19.771	785.346	-1035.428	25.264	1060.643	-1364.761	312.231	1057.824	-881.299	443.811	299.734
1231	3.07500	-1135.366	653.613	1084.395	-1241.322	389.187	1483.877	-1289.617	454.740	864.106	-1153.007	432.955	939.574	-1118.487	266.089	931.125	-1375.033	330.336	49.496	-1352.479	312.945	1195.718	-1370.202	231.253	434.503	-1317.609	499.352	387.667	-1198.350	321.168	64.378	-1226.544	201.516	1479.009	-1275.205	290.202	62.282	-1245.970	614.621	838.769	-1363.870	291.182	1548.967	-944.883	407.420	487.140	-937.833	461.516	443.279	-1275.293	211.634	882.186	-1148.990	19.725	782.737	-1050.427	23.157	1056.352	-1374.929	312.657	1056.887	-900.216	444.155	294.841
1232	3.07750	-1144.853	653.588	1082.921	-1251.926	389.342	1483.266	-1300.002	454.371	862.842	-1163.217	433.181	939.099	-1128.336	266.742	930.063	-1374.942	330.397	49.428	-1362.652	313.607	1195.017	-1373.886	230.706	430.251	-1335.089	499.555	388.887	-1198.430	321.428	64.782	-1237.257	201.694	1478.054	-1274.850	290.038	62.086	-1252.836	616.193	835.868	-1374.680	291.312	1547.878	-960.015	407.863	483.001	-953.911	462.003	439.024	-1284.819	210.686	880.831	-1166.002	19.834	780.490	-1065.784	21.217	1052.430	-1385.166	313.143	1056.042	-919.235	444.572	289.996
1233	3.08000	-1154.236	653.611	1081.714	-1262.515	389.460	1482.727	-1310.376	453.941	861.779	-1173.257	433.138	938.700	-1138.257	267.352	929.157	-1374.811	330.308	49.397	-1372.793	314.225	1194.393	-1377.065	230.595	426.452	-1352.514	499.691	390.476	-1198.562	321.459	65.148	-1247.883	201.988	1477.377	-1273.911	290.086	61.994	-1259.562	617.617	833.276	-1385.475	291.511	1546.887	-975.142	408.417	478.698	-969.926	462.477	434.411	-1294.315	209.748	879.443	-1183.258	20.250	778.440	-1081.311	19.425	1049.019	-1395.532	313.621	1055.374	-938.320	444.974	284.862
1234	3.08250	-1163.579	653.665	1080.646	-1272.969	389.721	1482.404	-1320.863	453.507	860.902	-1183.140	432.822	938.420	-1148.312	267.999	928.180	-1374.778	330.365	49.337	-1382.915	314.728	1193.839	-1380.024	230.792	422.957	-1369.864	499.768	392.303	-1198.365	321.660	65.795	-1258.547	202.222	1476.753	-1273.563	289.849	62.109	-1266.377	619.074	831.203	-1396.247	291.711	1545.941	-990.233	408.740	474.123	-985.977	462.865	429.746	-1303.783	208.946	878.260	-1200.722	20.844	776.716	-1097.054	17.809	1046.027	-1405.814	314.051	1054.842	-957.530	445.588	279.615
1235	3.08500	-1172.770	653.850	1079.960	-1282.795	389.222	1482.146	-1331.307	453.081	860.277	-1193.088	432.656	938.531	-1158.445	268.362	927.701	-1374.832	330.517	49.259	-1393.098	315.217	1193.441	-1383.105	231.575	419.885	-1387.096	499.841	394.466	-1199.124	321.155	65.900	-1269.099	202.458	1476.332	-1273.440	289.634	62.284	-1273.184	620.302	829.576	-1407.061	292.048	1545.132	-1005.359	409.192	469.464	-1002.044	463.320	424.935	-1313.271	208.218	877.077	-1218.345	21.571	775.236	-1112.887	16.365	1043.500	-1416.106	314.585	1054.508	-976.898	446.250	274.273
1236	3.08750	-1181.833	653.967	1079.547	-1293.238	389.397	1482.058	-1341.883	452.723	859.783	-1202.766	432.352	938.555	-1168.689	268.739	927.133	-1374.851	330.567	49.209	-1403.144	315.639	1193.184	-1386.336	231.956	417.173	-1404.083	499.841	396.693	-1199.185	320.799	67.003	-1279.615	202.777	1476.127	-1273.502	289.526	62.285	-1280.098	621.392	828.226	-1417.768	292.275	1544.478	-1020.404	409.452	464.514	-1018.140	463.602	419.993	-1322.850	207.472	876.159	-1236.243	22.660	774.287	-1128.936	15.004	1041.378	-1426.244	315.106	1054.322	-996.418	447.522	269.102
1237	3.09000	-1190.651	654.169	1079.414	-1303.631	389.632	1482.039	-1352.338	452.391	859.550	-1212.517	431.937	938.687	-1179.009	269.229	926.606	-1374.922	330.464	49.155	-1413.242	315.943	1193.113	-1389.904	232.075	414.552	-1421.087	499.794	399.189	-1199.054	320.902	67.837	-1290.156	202.998	1476.067	-1273.870	289.543	62.291	-1287.136	622.335	827.350	-1428.512	292.690	1544.083	-1035.522	409.773	459.492	-1034.296	464.037	414.905	-1332.331	206.832	875.423	-1254.371	23.917	773.694	-1144.903	13.863	1039.625	-1436.414	315.575	1054.271	-1016.024	448.247	263.442
1238	3.09250	-1199.436	654.348	1079.652	-1313.966	389.949	1482.174	-1362.880	452.141	859.398	-1222.193	431.565	938.752	-1189.507	269.398	927.051	-1375.006	330.422	49.075	-1423.065	316.267	1193.152	-1393.434	232.371	412.072	-1437.890	499.688	401.890	-1199.357	320.859	68.590	-1300.764	203.238	1476.295	-1274.422	289.706	62.257	-1294.323	623.116	826.898	-1439.124	293.011	1543.840	-1050.553	409.817	453.986	-1050.437	464.323	409.704	-1341.966	206.196	874.837	-1272.517	25.288	773.456	-1160.743	12.890	1038.274	-1446.460	315.970	1054.346	-1035.703	448.949	257.897
1239	3.09500	-1208.068	654.517	1080.048	-1324.211	390.276	1482.479	-1373.257	452.073	859.487	-1231.967	431.382	938.878	-1200.666	269.632	927.358	-1375.067	330.440	49.005	-1433.098	316.725	1193.424	-1397.100	232.518	409.723	-1454.525	499.573	404.694	-1199.651	320.991	69.416	-1311.216	203.519	1476.750	-1274.963	289.993	62.233	-1301.643	623.694	826.946	-1449.748	293.486	1543.828	-1065.625	409.879	448.560	-1066.564	464.499	404.313	-1351.606	205.612	874.431	-1290.860	26.974	773.694	-1176.489	11.976	1037.410	-1456.627	316.411	1054.561	-1055.507	449.719	252.200
1240	3.09750	-1216.446	654.760	1080.781	-1334.584	390.502	1482.898	-1383.604	452.000	859.852	-1241.723	431.118	939.284	-1209.331	269.785	927.668	-1375.121	330.490	48.956	-1443.131	317.286	1193.898	-1400.895	232.743	407.330	-1471.016	499.346	407.728	-1199.895	321.165	70.309	-1321.668	203.832	1477.324	-1275.317	290.260	62.214	-1309.165	624.083	827.389	-1460.219	293.924	1543.897	-1080.732	410.026	442.948	-1082.686	464.818	398.783	-1361.380	205.082	874.168	-1309.217	28.868	774.413	-1191.938	11.331	1036.977	-1466.541	316.922	1054.850	-1076.062	451.259	246.544
1241	3.10000	-1224.769	654.929	1081.709	-1344.771	390.927	1483.598	-1394.033	452.078	860.439	-1251.571	430.907	939.610	-1219.747	270.012	928.341	-1375.180	330.513	48.895	-1453.266	317.828	1194.542	-1404.331	233.022	404.917	-1487.568	499.166	410.912	-1200.181	321.397	71.071	-1332.112	204.133	1478.079	-1275.534	290.483	62.278	-1316.898	624.350	828.183	-1470.803	294.470	1544.217	-1095.913	409.986	437.020	-1099.074	464.934	393.219	-1371.285	204.678	874.155	-1327.616	31.011	775.573	-1207.165	10.734	1036.956	-1476.519	317.370	1055.258	-1095.786	451.441	240.956
1242	3.10250	-1233.001	655.048	1082.747	-1355.001	391.392	1484.361	-1404.465	452.165	861.342	-1261.555	430.705	939.950	-1230.273	269.865	928.841	-1375.267	330.540	48.860	-1463.433	318.433	1195.302	-1408.101	233.163	402.661	-1503.671	498.845	414.307	-1200.556	321.636	72.186	-1342.610	204.486	1478.989	-1275.671	290.680	62.522	-1324.800	624.462	829.407	-1481.235	294.960	1544.595	-1111.114	409.880	430.946	-1115.366	465.216	387.477	-1381.218	204.456	874.228	-1346.108	33.336	777.414	-1222.064	10.253	1037.426	-1486.440	317.842	1055.972	-1115.813	452.041	235.154
1243	3.10500	-1241.112	655.171	1084.116	-1365.279	391.853	1485.281	-1414.925	452.367	862.368	-1271.689	430.599	940.669	-1240.831	269.886	929.583	-1375.372	330.561	48.800	-1473.585	319.197	1196.148	-1411.419	233.502	400.295	-1519.720	498.486	417.814	-1200.820	321.960	73.193	-1353.016	204.854	1479.788	-1275.754	290.915	62.890	-1332.750	624.390	830.951	-1491.667	295.564	1545.159	-1126.415	409.925	424.770	-1131.679	465.311	381.631	-1391.430	204.273	874.581	-1364.456	35.848	779.630	-1236.592	9.831	1038.059	-1496.311	318.388	1056.740	-1136.492	452.919	229.446
1244	3.10750	-1249.034	655.249	1085.572	-1375.425	392.169	1486.244	-1425.424	452.538	863.711	-1281.739	430.610	941.189	-1251.519	269.749	930.614	-1375.451	330.608	48.774	-1483.704	319.845	1197.234	-1414.390	234.190	398.767	-1535.564	498.096	421.484	-1201.134	322.191	74.531	-1363.382	205.238	1480.760	-1275.952	291.036	63.444	-1341.029	624.208	832.848	-1502.105	296.122	1545.834	-1141.777	409.705	418.384	-1148.092	465.367	375.462	-1401.751	204.262	874.935	-1382.787	38.520	782.375	-1250.862	9.370	1038.938	-1506.221	318.886	1057.630	-1157.573	454.226	223.447
1245	3.11000	-1256.922	655.288	1087.201	-1385.560	392.616	1487.342	-1436.030	452.821	865.046	-1292.103	430.597	942.133	-1262.206	269.744	931.604	-1375.535	330.637	48.767	-1493.936	320.559	1198.341	-1418.269	234.248	397.652	-1551.274	497.715	425.253	-1201.158	322.513	75.872	-1373.705	205.704	1481.807	-1276.146	291.247	64.032	-1349.421	623.886	835.013	-1512.470	296.687	1546.560	-1157.110	409.639	411.910	-1164.697	465.515	369.362	-1412.272	204.332	875.481	-1401.098	41.314	785.661	-1264.882	8.968	1039.983	-1516.247	319.389	1058.698	-1177.875	454.746	217.600
1246	3.11250	-1264.738	655.284	1088.985	-1395.722	393.220	1488.373	-1446.577	453.004	866.686	-1302.271	430.395	942.948	-1273.066	269.496	932.646	-1375.597	330.653	48.780	-1504.101	321.293	1199.664	-1422.580	234.372	396.979	-1566.767	497.258	429.123	-1201.569	322.619	77.474	-1384.064	206.100	1482.945	-1276.429	291.416	64.628	-1357.943	623.471	837.528	-1522.791	297.268	1547.418	-1172.570	409.491	405.269	-1181.230	465.658	363.240	-1422.911	204.452	876.206	-1419.206	44.333	789.336	-1278.975	8.594	1041.064	-1526.310	319.954	1059.968	-1198.710	455.632	211.829
1247	3.11500	-1272.410	655.329	1090.965	-1405.901	393.596	1489.593	-1457.141	453.285	868.312	-1312.705	430.294	943.829	-1283.841	269.297	933.762	-1375.687	330.644	48.773	-1514.191	322.106	1201.109	-1427.022	234.566	396.647	-1582.036	496.811	433.131	-1202.202	322.887	79.050	-1394.293	206.646	1484.233	-1276.713	291.468	65.632	-1366.707	622.929	840.203	-1533.137	297.837	1548.478	-1188.083	409.424	398.499	-1197.965	465.756	356.679	-1433.731	204.701	877.141	-1437.148	47.412	793.548	-1292.461	8.114	1042.423	-1536.532	320.499	1061.221	-1219.249	456.508	205.914
1248	3.11750	-1279.938	655.292	1093.039	-1416.026	394.067	1490.951	-1467.741	453.571	869.945	-1323.211	430.155	945.169	-1294.736	269.055	935.109	-1375.846	330.622	48.805	-1524.378	322.885	1202.736	-1432.698	234.098	396.678	-1597.193	496.292	437.245	-1202.608	322.677	80.911	-1404.612	207.098	1485.640	-1277.140	291.436	66.534	-1375.604	622.310	843.122	-1543.457	298.492	1549.704	-1203.693	409.259	391.626	-1214.827	465.919	350.298	-1444.673	205.079	878.115	-1454.844	50.560	798.090	-1305.358	7.378	1044.177	-1546.734	321.254	1062.735	-1240.453	457.379	200.177
1249	3.12000	-1287.628	655.159	1095.160	-1426.139	394.786	1492.324	-1478.413	453.740	871.768	-1333.844	430.126	946.439	-1305.608	269.002	936.562	-1376.060	330.564	48.843	-1534.560	323.691	1204.419	-1437.929	234.179	397.132	-1612.066	495.759	441.347	-1203.185	322.593	82.796	-1414.798	207.700	1487.115	-1277.622	291.284	67.765	-1384.666	621.581	846.210	-1553.646	299.123	1551.004	-1219.367	409.304	384.785	-1231.703	465.969	343.688	-1455.734	205.344	879.198	-1472.395	53.796	802.992	-1318.172	7.000	1045.808	-1557.131	321.824	1064.418	-1262.469	458.099	194.687
1250	3.12250	-1295.136	655.041	1097.538	-1436.279	395.292	1493.911	-1488.991	454.026	873.621	-1344.674	430.059	947.877	-1316.396	268.724	937.914	-1376.291	330.511	48.880	-1544.653	324.608	1206.190	-1443.228	234.374	397.534	-1626.698	495.225	445.527	-1203.727	322.618	84.552	-1424.988	208.237	1488.756	-1278.063	291.220	68.917	-1393.900	620.806	849.502	-1563.935	299.840	1552.499	-1235.320	409.434	377.678	-1248.856	466.306	337.314	-1466.826	205.804	880.448	-1489.677	57.055	808.298	-1331.039	6.552	1047.704	-1567.608	322.476	1066.247	-1284.096	458.823	189.189
1251	3.12500	-1302.530	654.853	1099.920	-1446.396	395.761	1495.500	-1499.738	454.294	875.527	-1355.550	429.139	949.080	-1327.090	268.536	939.689	-1376.553	330.420	48.928	-1554.726	325.540	1208.072	-1448.683	234.493	398.405	-1641.208	494.740	449.762	-1204.652	322.249	86.905	-1435.191	208.813	1490.471	-1278.440	291.064	70.024	-1403.231	619.904	853.004	-1574.054	300.505	1554.034	-1251.131	409.388	370.412	-1266.117	466.366	330.686	-1478.088	206.200	881.749	-1506.663	60.355	813.859	-1343.609	6.162	1049.778	-1578.104	323.086	1068.119	-1305.997	459.365	183.706
